ExecutionId,Report Name,TimeStart,UserName,Full Name,State,Role,Interactions
1793b0cc-a990-4bec-b4aa-4b4fa3f63bbc,Management Dashboard,11/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,17
b07549d9-f99e-4e9e-8375-c1d9e31f74e0,Client Engagement Dashboard,11/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,40
35a0f027-1a4d-41f1-a3b3-96adb13a3d8a,Client Engagement Dashboard,11/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,32
c6d0de7f-be93-41fa-8525-848f96403edc,Operations Dashboard,11/07/2024,user28@company.com,Kimberly Myers,ACT,Planners,25
53656761-a46a-42ac-aa78-13d8ed4a0613,Operations Dashboard,11/07/2024,user12@company.com,Kimberly Smith,Western Australia,Planners,4
2ca414e7-4637-4308-a385-8ef2e879a9a0,Operations Dashboard,11/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,33
e64e4fb0-1980-4985-bb4a-c2c7ec54a99a,Operations Dashboard,11/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,31
53070ffd-5c67-4083-b36f-397bc9b68d01,Client Engagement Dashboard,11/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,8
355a0e77-0d1b-40e4-9271-83df834a8ab9,Operations Dashboard,11/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,11
fe81d962-2954-43da-93f6-84726071c901,Client Engagement Dashboard,11/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,21
b756fc03-3d49-45a2-968a-d4e263493411,Management Dashboard,11/07/2024,user25@company.com,Mary Alvarez,New South Wales,Support Staff,33
b9364b66-49e3-4086-8efd-4c2a3ca752b7,Operations Dashboard,11/07/2024,user25@company.com,Mary Alvarez,New South Wales,Support Staff,37
4c53c97b-8f00-42d0-9374-5951c3a36696,Management Dashboard,11/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,34
0a830b71-98d8-40ab-b412-ff633f829a7a,Financial Dashboard,11/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,5
0b46dc20-160e-43e2-915a-eef399e4b4eb,Client Engagement Dashboard,11/07/2024,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,6
b3e6b22d-2a32-42bd-bba4-a7de828091b4,Management Dashboard,11/07/2024,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,7
e6d0ca88-18c2-4884-b532-5be4ba9c256b,Operations Dashboard,11/07/2024,user11@company.com,Sean Green,Victoria,Management,13
7cf86bd5-1e2c-4a65-97c6-04a0f2d2e438,Client Engagement Dashboard,11/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,25
1d141082-76a4-4999-9fb8-52fd2ffdd6aa,Operations Dashboard,11/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,32
2c9d7592-b860-4e1e-a10f-309bd3b74cf1,Operations Dashboard,11/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,7
4af812ac-7c40-4940-9b35-e322c352210e,Operations Dashboard,11/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,13
8cb68215-c726-40e9-93b1-fe7d59b61475,Management Dashboard,11/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,37
b741f307-3a0c-4a43-a20e-05147b3f2aaa,Operations Dashboard,11/07/2024,user30@company.com,Stephanie Lawrence,South Australia,Enablement,36
f67948df-4967-49f0-b593-1ab7c15a0a09,Financial Dashboard,11/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,9
d60524e2-57b8-4edc-a5f8-7403f29130e0,Client Engagement Dashboard,11/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,8
a423536d-d3c4-4e7f-b807-a134109662a6,Scorecard Dashboard,11/07/2024,user19@company.com,Tasha Rodriguez,New South Wales,Management,20
bd438b5c-c0f7-467b-8d0b-1a34c56195a7,Client Engagement Dashboard,11/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,35
0edc1817-06c9-4ebe-b5db-bf882f8db16e,Management Dashboard,11/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,5
ce654560-3ced-48e8-8ed2-2c54f57fc5bb,Operations Dashboard,11/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,41
eb4eb50a-842a-4659-9311-dd082421e7fa,Management Dashboard,11/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,22
e2f5da9c-6a9d-421f-a0f1-6566b865e035,Operations Dashboard,11/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,14
b22748f8-76a3-4366-81dd-25d5fcfeb867,Operations Dashboard,11/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,11
1a61add6-6134-4086-acea-59afb0a5be3c,Operations Dashboard,10/07/2024,user33@company.com,Angela Salazar,Western Australia,Support Staff,295
d67dcf20-83ab-49ab-9ca5-75e6898bd911,Client Engagement Dashboard,10/07/2024,user14@company.com,April Snyder,Queensland,Reporting Staff,24
5e641870-55f5-41ba-86b2-879cd7f1bd97,Management Dashboard,10/07/2024,user18@company.com,Bobby Flores,Tasmania,Planners,15
5f82df91-28ad-4d0d-a0f0-0696bda1bc8a,Operations Dashboard,10/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,38
e01d47e9-97c8-45d6-89c8-6b6c0fa678d9,Financial Dashboard,10/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,22
db314e7e-08ea-4b02-9579-af6d5b1f1314,Management Dashboard,10/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,31
5ee4776a-e60c-4df6-93e5-f9bcf0ccded4,Operations Dashboard,10/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,25
68757520-2eb7-4940-acd5-3a92168ab3a9,Client Engagement Dashboard,10/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,18
d2434b3c-191c-4fc4-aa23-31feb45ffec9,Operations Dashboard,10/07/2024,user37@company.com,Charles Wolfe,Victoria,Support Staff,5
33bca6db-e31c-455f-9d28-71956318d7e0,Client Engagement Dashboard,10/07/2024,user37@company.com,Charles Wolfe,Victoria,Support Staff,33
c0662e6f-bc5a-4082-acc0-dd35d94cf670,Operations Dashboard,10/07/2024,user37@company.com,Charles Wolfe,Victoria,Support Staff,10
d58fb338-1f6c-4113-83ad-a3dd0f5f3607,Management Dashboard,10/07/2024,user16@company.com,Cheryl Bradley,Victoria,Support Staff,39
672bb86c-fa89-461c-98bd-c3e0eeced506,Management Dashboard,10/07/2024,user24@company.com,Collin Lopez,Western Australia,Planners,1
9cab6694-404b-48c9-8af7-cfadeea09689,Client Engagement Dashboard,10/07/2024,user24@company.com,Collin Lopez,Western Australia,Planners,8
17fe8f6e-bccb-4ecf-9a28-c164d5863e49,Management Dashboard,10/07/2024,user24@company.com,Collin Lopez,Western Australia,Planners,1
2a996d4c-294a-4d36-b40c-4bf5392c8299,Client Engagement Dashboard,10/07/2024,user24@company.com,Collin Lopez,Western Australia,Planners,30
6a6d51ef-da8a-4b31-99d7-b280f63a4077,Operations Dashboard,10/07/2024,user15@company.com,Dana Nguyen,New South Wales,Planners,13
1924a021-ef07-4500-af81-0e085db26924,Client Engagement Dashboard,10/07/2024,user36@company.com,Faith Cabrera,Queensland,Management,30
29ab9fd9-0a54-43f0-a6b6-8d41acd7bb6d,Management Dashboard,10/07/2024,user23@company.com,Janice Johnston,ACT,Support Staff,15
f136c773-90d6-4bfe-8755-554710904d44,Operations Dashboard,10/07/2024,user23@company.com,Janice Johnston,ACT,Support Staff,34
b8d6deda-eb8d-4a56-9227-1ea3ad41c46a,Operations Dashboard,10/07/2024,user13@company.com,Jennifer Summers,New South Wales,Support Staff,34
430f39dc-987f-46ca-aed0-1adda9e50b43,Operations Dashboard,10/07/2024,user13@company.com,Jennifer Summers,New South Wales,Support Staff,17
f8a0974e-fe9a-4c05-ba4a-9071c13b6da4,Management Dashboard,10/07/2024,user13@company.com,Jennifer Summers,New South Wales,Support Staff,2
a8ec946d-5378-40cc-bd87-1ebf9c34fdbc,Client Engagement Dashboard,10/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,37
e2a267c9-0cbc-4b79-8a1a-942aad11594d,Management Dashboard,10/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,26
963a7233-fb58-4b7a-ac50-6e66b18cbbfa,Operations Dashboard,10/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,42
460ba020-155f-4073-88c9-aac0c83d706d,Management Dashboard,10/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,7
0349a965-570e-46f2-bc3b-17a35f8ea9c4,Operations Dashboard,10/07/2024,user28@company.com,Kimberly Myers,ACT,Planners,13
db7f71dd-022b-4843-b0b5-c9037c8b295a,Operations Dashboard,10/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,33
d5f45c60-4ac1-4488-ace2-e4c14e0b281b,Financial Dashboard,10/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,20
7d66e973-594d-460f-adcf-fec3322f90d2,Client Engagement Dashboard,10/07/2024,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,38
fd383247-5213-4a4d-8b1a-d2cd8f46e1ba,Financial Dashboard,10/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,8
8960d092-3ab4-4dfe-8592-57de79d9c939,Operations Dashboard,10/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,12
b4315022-a4a4-471c-82ea-74bcf285ab49,Management Dashboard,10/07/2024,user39@company.com,Melanie Johnson,South Australia,Support Staff,12
e8f6379f-ed1b-409e-bf88-14f064986a15,Client Engagement Dashboard,10/07/2024,user39@company.com,Melanie Johnson,South Australia,Support Staff,31
2342b918-9fc6-4efc-be2c-82895fd575b9,Management Dashboard,10/07/2024,user20@company.com,Michelle Kelley,Western Australia,Planners,26
13cc962e-045c-4693-b660-d2d7ab105abe,Management Dashboard,10/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,36
8bad7965-27d0-4915-aa0e-70827d016216,Operations Dashboard,10/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,10
ca154357-e0ae-4af2-9777-a63c0af9916b,Operations Dashboard,10/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,19
497ec708-278e-4379-9b44-5de8abc1ce8a,Client Engagement Dashboard,10/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,25
8e17f8e7-999c-426c-836b-5a09a80d187c,Client Engagement Dashboard,10/07/2024,user26@company.com,Peter Mcdowell,Victoria,Support Staff,21
d12f3183-f9d1-4529-b65e-f71aea27ea49,Client Engagement Dashboard,10/07/2024,user26@company.com,Peter Mcdowell,Victoria,Support Staff,17
e31a387f-3d4f-43e1-9ced-554276add17c,Client Engagement Dashboard,10/07/2024,user26@company.com,Peter Mcdowell,Victoria,Support Staff,26
96cc7314-cf0f-4054-a279-217c648bdc7e,Management Dashboard,10/07/2024,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,11
65339ef8-6ed2-485e-a0b3-059a2918bcf6,Operations Dashboard,10/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,3
6e4ec723-1e1a-4d3a-bf38-8f9fb8b5c568,Management Dashboard,10/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,15
d120bf4e-a725-4981-8bc9-c8ebd85217d8,Operations Dashboard,10/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,17
d3eacc0d-7596-49ce-bdd5-c9fca776ac3f,Operations Dashboard,10/07/2024,user7@company.com,Stephanie Collins,Queensland,Planners,307
5ab1b45c-ba77-4107-8e70-b0c6f69d4a09,Client Engagement Dashboard,10/07/2024,user30@company.com,Stephanie Lawrence,South Australia,Enablement,38
508e8d26-f8b6-442e-b5a8-d202b057b150,Operations Dashboard,10/07/2024,user30@company.com,Stephanie Lawrence,South Australia,Enablement,32
e689d9aa-41e1-4f38-b64e-81f403dd88f3,Operations Dashboard,10/07/2024,user30@company.com,Stephanie Lawrence,South Australia,Enablement,16
19398d48-0180-4efe-b3a5-dc72d40c95be,Management Dashboard,10/07/2024,user30@company.com,Stephanie Lawrence,South Australia,Enablement,23
87ce3d0f-4e08-4d99-9774-e9f5f8646783,Operations Dashboard,10/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,25
ab1a3cc9-0b6d-47d1-b5e6-87b1398a3260,Management Dashboard,10/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,32
b0f2c616-d81f-447b-b61e-445a320ceea1,Client Engagement Dashboard,10/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,13
edd5ebbb-6718-4cb6-ac9a-f83b2ba4eb61,Financial Dashboard,10/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,35
4e56ea1c-b368-4830-b9c0-14428032de9e,Scorecard Dashboard,10/07/2024,user8@company.com,Stephanie Sutton,Victoria,Enablement,9
0df91e78-e9ff-48f0-9ada-8583417e25a6,Operations Dashboard,10/07/2024,user19@company.com,Tasha Rodriguez,New South Wales,Management,41
770ad0e7-cc46-4582-978e-1485fae851ea,Operations Dashboard,10/07/2024,user19@company.com,Tasha Rodriguez,New South Wales,Management,7
0955a4c0-582a-4415-b220-2aad43e9e245,Client Engagement Dashboard,10/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,25
866020ec-6d7b-4cf9-a313-25ab2fbfd388,Client Engagement Dashboard,10/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,1
a7d96d76-e181-48aa-8d02-e151e445ed4e,Management Dashboard,10/07/2024,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,41
f7c54d97-f289-4fad-9876-d8b4899f2758,Management Dashboard,10/07/2024,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,18
34cb8393-9246-4126-b45f-e25e2cd1ff93,Scorecard Dashboard,10/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,23
69d4c178-6d19-497e-9eab-c59a748943c7,Operations Dashboard,10/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,8
fa4f53ab-e6c2-4900-9cdd-6a5d9c124212,Financial Dashboard,10/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,16
bd950ba2-3340-4b08-aba7-8589a36be1f1,Operations Dashboard,10/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,36
eb70b8bc-90c3-4ed5-9492-b6ec46ca17e5,Client Engagement Dashboard,10/07/2024,user32@company.com,Whitney Stark,Queensland,Reporting Staff,35
d92f4178-8ffe-42a1-84dc-5500aa4fc5f6,Scorecard Dashboard,9/07/2024,user33@company.com,Angela Salazar,Western Australia,Support Staff,68
3b585cc0-19f4-4c72-b5b4-1b6be258c2e8,Management Dashboard,9/07/2024,user14@company.com,April Snyder,Queensland,Reporting Staff,35
5d3fe0b2-c238-4710-b89c-473704c732f3,Operations Dashboard,9/07/2024,user14@company.com,April Snyder,Queensland,Reporting Staff,42
79f4b677-48d9-4f3d-9399-1e611463463c,Financial Dashboard,9/07/2024,user35@company.com,Autumn Robinson,Victoria,Management,9
b9df99cd-f270-4b09-84ed-4a71d1c0eeb6,Management Dashboard,9/07/2024,user18@company.com,Bobby Flores,Tasmania,Planners,29
a969dc1b-e3f1-468a-ae2f-e87557b1ee8a,Operations Dashboard,9/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,28
449afc9a-f0ab-466d-b6ae-1e19062c105c,Operations Dashboard,9/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,5
030a89d3-7b2b-43b7-8acf-66be3c15902e,Management Dashboard,9/07/2024,user9@company.com,Brian Hamilton,Victoria,Support Staff,7
ff9814be-e48d-4d98-834e-10e1f852fc5a,Client Engagement Dashboard,9/07/2024,user16@company.com,Cheryl Bradley,Victoria,Support Staff,24
c6ae8da3-0b6b-487e-b3a1-da1c42c15086,Operations Dashboard,9/07/2024,user16@company.com,Cheryl Bradley,Victoria,Support Staff,6
1c945d03-9db6-4974-a517-39a8cb985c63,Operations Dashboard,9/07/2024,user16@company.com,Cheryl Bradley,Victoria,Support Staff,13
6d39c8de-7933-40ce-aed1-b94193f823bb,Financial Dashboard,9/07/2024,user15@company.com,Dana Nguyen,New South Wales,Planners,13
398d20a6-e3ac-475a-b720-737785fc6b6b,Operations Dashboard,9/07/2024,user15@company.com,Dana Nguyen,New South Wales,Planners,7
418a668c-deb8-48ed-a14c-8aebb6f9cdca,Operations Dashboard,9/07/2024,user15@company.com,Dana Nguyen,New South Wales,Planners,40
939a36f8-1afe-4d07-bc6b-5f7044f6ba4f,Scorecard Dashboard,9/07/2024,user36@company.com,Faith Cabrera,Queensland,Management,27
e290b1bc-f2fd-4fed-b0b4-1d3d375d4ca5,Management Dashboard,9/07/2024,user36@company.com,Faith Cabrera,Queensland,Management,31
a9cc0cf5-b694-462a-9a8e-9db459b7240a,Management Dashboard,9/07/2024,user36@company.com,Faith Cabrera,Queensland,Management,19
c2800b03-35f9-48ae-bd7a-7311e4aaa692,Operations Dashboard,9/07/2024,user23@company.com,Janice Johnston,ACT,Support Staff,14
eda4cad5-b772-41d8-b30f-30d4b626b6d0,Management Dashboard,9/07/2024,user13@company.com,Jennifer Summers,New South Wales,Support Staff,27
317f6b76-30da-4f5d-b434-3b3768b82d41,Client Engagement Dashboard,9/07/2024,user13@company.com,Jennifer Summers,New South Wales,Support Staff,27
d9be54ae-2b2f-4f33-b4ec-61eef4344359,Operations Dashboard,9/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,17
9edbd9f9-6a6f-4dee-afdb-430c9216d332,Operations Dashboard,9/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,33
cd8447c9-b173-4295-8513-41e583c732cd,Management Dashboard,9/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,23
5b1e7d0d-37c2-45c0-972f-339223043780,Management Dashboard,9/07/2024,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,20
24c50d96-64b4-4f45-ba1c-c4befba4efb9,Client Engagement Dashboard,9/07/2024,user38@company.com,Kenneth Kent,Western Australia,Management,6
b41949f7-ba79-4469-855b-9201c60e48f0,Management Dashboard,9/07/2024,user38@company.com,Kenneth Kent,Western Australia,Management,36
4c8d5215-9721-452f-b47d-81dc84a3a359,Scorecard Dashboard,9/07/2024,user38@company.com,Kenneth Kent,Western Australia,Management,32
fc176610-580f-4b51-bad0-33b0ab7d0f18,Client Engagement Dashboard,9/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,10
0f5a1735-530a-4c18-b76c-35e292d83a94,Operations Dashboard,9/07/2024,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,10
a8a1969b-f43f-4942-b2a8-40e683651987,Operations Dashboard,9/07/2024,user28@company.com,Kimberly Myers,ACT,Planners,23
2085b0ad-a3f9-4a44-9567-1cf591874eb8,Client Engagement Dashboard,9/07/2024,user12@company.com,Kimberly Smith,Western Australia,Planners,11
288a5065-92da-451e-a338-5a6d1011df4e,Operations Dashboard,9/07/2024,user12@company.com,Kimberly Smith,Western Australia,Planners,9
c66d45a4-439f-402b-a86c-944e6f6e1b90,Management Dashboard,9/07/2024,user12@company.com,Kimberly Smith,Western Australia,Planners,23
17c8986c-35d4-4a77-a0fb-1e5481e88a68,Scorecard Dashboard,9/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,41
4ee30156-fca4-4145-8316-fefc088af586,Management Dashboard,9/07/2024,user40@company.com,Lisa Johnston,New South Wales,Management,26
f3e6eb61-4917-4f1c-a57c-38a27f30bf95,Management Dashboard,9/07/2024,user25@company.com,Mary Alvarez,New South Wales,Support Staff,4
6712a140-48ee-48a1-9bd7-1f88b4f87520,Management Dashboard,9/07/2024,user39@company.com,Melanie Johnson,South Australia,Support Staff,1
3217b2d2-fe9b-483c-8bf6-80316fba8a9e,Management Dashboard,9/07/2024,user39@company.com,Melanie Johnson,South Australia,Support Staff,8
d9b8460f-5c1c-4973-85c1-853cc5511aa3,Management Dashboard,9/07/2024,user39@company.com,Melanie Johnson,South Australia,Support Staff,11
6345f494-fc81-4d65-b944-50ec669f6297,Client Engagement Dashboard,9/07/2024,user20@company.com,Michelle Kelley,Western Australia,Planners,28
3f8d3ff3-8d2f-40c4-b04d-1aff3672087b,Financial Dashboard,9/07/2024,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,13
22a63d1d-f9cc-4f62-a15e-0748b07b0148,Client Engagement Dashboard,9/07/2024,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,28
63f24abf-92fd-4145-8291-371f6b6eca99,Financial Dashboard,9/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,39
d30efd97-db88-4101-8221-ea96e1cff95a,Operations Dashboard,9/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,28
c51a1f66-a3a1-4d25-901a-1150599fc87b,Management Dashboard,9/07/2024,user1@company.com,Norma Fisher,Victoria,Reporting Staff,5
